"state_code","year","group","averiguaciones","population","rate","name","long_name"
7,2013,"ROBO CON VIOLENCIA",4060,5152879,78.79,"CHIS","Chiapas"
8,1997,"ROBO CON VIOLENCIA",13762,2839556,484.65,"CHIH","Chihuahua"
8,1998,"ROBO CON VIOLENCIA",3013,2897672,103.98,"CHIH","Chihuahua"
8,1999,"ROBO CON VIOLENCIA",2492,2957462,84.26,"CHIH","Chihuahua"
8,2000,"ROBO CON VIOLENCIA",2669,3018308,88.43,"CHIH","Chihuahua"
8,2001,"ROBO CON VIOLENCIA",2767,3078290,89.89,"CHIH","Chihuahua"
8,2002,"ROBO CON VIOLENCIA",2433,3136673,77.57,"CHIH","Chihuahua"
8,2003,"ROBO CON VIOLENCIA",2607,3192160,81.67,"CHIH","Chihuahua"
8,2004,"ROBO CON VIOLENCIA",2867,3244587,88.36,"CHIH","Chihuahua"
8,2005,"ROBO CON VIOLENCIA",3139,3296374,95.23,"CHIH","Chihuahua"
8,2006,"ROBO CON VIOLENCIA",4092,3349492,122.17,"CHIH","Chihuahua"
8,2007,"ROBO CON VIOLENCIA",4334,3404030,127.32,"CHIH","Chihuahua"
8,2008,"ROBO CON VIOLENCIA",2574,3458305,74.43,"CHIH","Chihuahua"
8,2009,"ROBO CON VIOLENCIA",2521,3505183,71.92,"CHIH","Chihuahua"
8,2010,"ROBO CON VIOLENCIA",2233,3542260,63.04,"CHIH","Chihuahua"
8,2011,"ROBO CON VIOLENCIA",2125,3579020,59.37,"CHIH","Chihuahua"
8,2012,"ROBO CON VIOLENCIA",1691,3617379,46.75,"CHIH","Chihuahua"
8,2013,"ROBO CON VIOLENCIA",1566,3654654,42.85,"CHIH","Chihuahua"
9,1997,"ROBO CON VIOLENCIA",64528,8904064,724.7,"DF","Distrito Federal"
9,1998,"ROBO CON VIOLENCIA",68888,8920544,772.24,"DF","Distrito Federal"
9,1999,"ROBO CON VIOLENCIA",71094,8936556,795.54,"DF","Distrito Federal"
9,2000,"ROBO CON VIOLENCIA",40979,8953032,457.71,"DF","Distrito Federal"
9,2001,"ROBO CON VIOLENCIA",38813,8967336,432.83,"DF","Distrito Federal"
