"state_code","year","group","averiguaciones","population","rate","name","long_name"
26,2009,"SECUESTRO",4,2679501,0.15,"SON","Sonora"
26,2010,"SECUESTRO",6,2727032,0.22,"SON","Sonora"
26,2011,"SECUESTRO",9,2767364,0.33,"SON","Sonora"
26,2012,"SECUESTRO",6,2809806,0.21,"SON","Sonora"
26,2013,"SECUESTRO",11,2851462,0.39,"SON","Sonora"
26,2014,"SECUESTRO",11,2892464,0.38,"SON","Sonora"
27,1997,"SECUESTRO",318,1882554,16.89,"TAB","Tabasco"
27,1998,"SECUESTRO",76,1914591,3.97,"TAB","Tabasco"
27,1999,"SECUESTRO",0,1946169,0,"TAB","Tabasco"
27,2000,"SECUESTRO",0,1975910,0,"TAB","Tabasco"
27,2001,"SECUESTRO",0,2004482,0,"TAB","Tabasco"
27,2002,"SECUESTRO",0,2033695,0,"TAB","Tabasco"
27,2003,"SECUESTRO",0,2062700,0,"TAB","Tabasco"
27,2004,"SECUESTRO",0,2092064,0,"TAB","Tabasco"
27,2005,"SECUESTRO",0,2120331,0,"TAB","Tabasco"
27,2006,"SECUESTRO",0,2147091,0,"TAB","Tabasco"
27,2007,"SECUESTRO",10,2174464,0.46,"TAB","Tabasco"
27,2008,"SECUESTRO",34,2202203,1.54,"TAB","Tabasco"
27,2009,"SECUESTRO",16,2229667,0.72,"TAB","Tabasco"
27,2010,"SECUESTRO",26,2252641,1.15,"TAB","Tabasco"
27,2011,"SECUESTRO",75,2283140,3.28,"TAB","Tabasco"
27,2012,"SECUESTRO",58,2309071,2.51,"TAB","Tabasco"
27,2013,"SECUESTRO",104,2334493,4.45,"TAB","Tabasco"
27,2014,"SECUESTRO",100,2359444,4.24,"TAB","Tabasco"
28,1997,"SECUESTRO",0,2615528,0,"TAM","Tamaulipas"
28,1998,"SECUESTRO",0,2671744,0,"TAM","Tamaulipas"
28,1999,"SECUESTRO",4,2729528,0.15,"TAM","Tamaulipas"
28,2000,"SECUESTRO",13,2790660,0.47,"TAM","Tamaulipas"
28,2001,"SECUESTRO",7,2852000,0.25,"TAM","Tamaulipas"
28,2002,"SECUESTRO",4,2911087,0.14,"TAM","Tamaulipas"
28,2003,"SECUESTRO",5,2968581,0.17,"TAM","Tamaulipas"
28,2004,"SECUESTRO",0,3022458,0,"TAM","Tamaulipas"
28,2005,"SECUESTRO",7,3075303,0.23,"TAM","Tamaulipas"
28,2006,"SECUESTRO",17,3129386,0.54,"TAM","Tamaulipas"
28,2007,"SECUESTRO",20,3184546,0.63,"TAM","Tamaulipas"
28,2008,"SECUESTRO",21,3239174,0.65,"TAM","Tamaulipas"
28,2009,"SECUESTRO",52,3290198,1.58,"TAM","Tamaulipas"
28,2010,"SECUESTRO",47,3334664,1.41,"TAM","Tamaulipas"
28,2011,"SECUESTRO",129,3376515,3.82,"TAM","Tamaulipas"
28,2012,"SECUESTRO",123,3419338,3.6,"TAM","Tamaulipas"
28,2013,"SECUESTRO",211,3461336,6.1,"TAM","Tamaulipas"
28,2014,"SECUESTRO",262,3502721,7.48,"TAM","Tamaulipas"
29,1997,"SECUESTRO",0,953724,0,"TLA","Tlaxcala"
29,1998,"SECUESTRO",1,973084,0.1,"TLA","Tlaxcala"
29,1999,"SECUESTRO",0,993724,0,"TLA","Tlaxcala"
29,2000,"SECUESTRO",0,1011736,0,"TLA","Tlaxcala"
29,2001,"SECUESTRO",0,1027495,0,"TLA","Tlaxcala"
29,2002,"SECUESTRO",0,1045455,0,"TLA","Tlaxcala"
29,2003,"SECUESTRO",0,1063593,0,"TLA","Tlaxcala"
29,2004,"SECUESTRO",0,1082473,0,"TLA","Tlaxcala"
29,2005,"SECUESTRO",0,1098660,0,"TLA","Tlaxcala"
29,2006,"SECUESTRO",408,1113144,36.65,"TLA","Tlaxcala"
29,2007,"SECUESTRO",0,1130405,0,"TLA","Tlaxcala"
29,2008,"SECUESTRO",0,1149453,0,"TLA","Tlaxcala"
29,2009,"SECUESTRO",3,1168846,0.26,"TLA","Tlaxcala"
29,2010,"SECUESTRO",1,1186143,0.08,"TLA","Tlaxcala"
29,2011,"SECUESTRO",3,1206291,0.25,"TLA","Tlaxcala"
29,2012,"SECUESTRO",3,1224637,0.24,"TLA","Tlaxcala"
29,2013,"SECUESTRO",2,1242734,0.16,"TLA","Tlaxcala"
29,2014,"SECUESTRO",7,1260628,0.56,"TLA","Tlaxcala"
30,1997,"SECUESTRO",8,7128785,0.11,"VER","Veracruz de Ignacio de la Llave"
30,1998,"SECUESTRO",6,7173835,0.08,"VER","Veracruz de Ignacio de la Llave"
30,1999,"SECUESTRO",8,7209103,0.11,"VER","Veracruz de Ignacio de la Llave"
30,2000,"SECUESTRO",4,7232656,0.06,"VER","Veracruz de Ignacio de la Llave"
30,2001,"SECUESTRO",7,7257778,0.1,"VER","Veracruz de Ignacio de la Llave"
30,2002,"SECUESTRO",10,7294006,0.14,"VER","Veracruz de Ignacio de la Llave"
30,2003,"SECUESTRO",16,7333249,0.22,"VER","Veracruz de Ignacio de la Llave"
30,2004,"SECUESTRO",13,7372393,0.18,"VER","Veracruz de Ignacio de la Llave"
30,2005,"SECUESTRO",6,7409930,0.08,"VER","Veracruz de Ignacio de la Llave"
30,2006,"SECUESTRO",7,7451476,0.09,"VER","Veracruz de Ignacio de la Llave"
30,2007,"SECUESTRO",13,7505280,0.17,"VER","Veracruz de Ignacio de la Llave"
30,2008,"SECUESTRO",10,7571413,0.13,"VER","Veracruz de Ignacio de la Llave"
30,2009,"SECUESTRO",0,7646283,0,"VER","Veracruz de Ignacio de la Llave"
30,2010,"SECUESTRO",17,7712247,0.22,"VER","Veracruz de Ignacio de la Llave"
30,2011,"SECUESTRO",60,7791801,0.77,"VER","Veracruz de Ignacio de la Llave"
30,2012,"SECUESTRO",91,7858604,1.16,"VER","Veracruz de Ignacio de la Llave"
30,2013,"SECUESTRO",109,7923198,1.38,"VER","Veracruz de Ignacio de la Llave"
30,2014,"SECUESTRO",144,7985893,1.8,"VER","Veracruz de Ignacio de la Llave"
31,1997,"SECUESTRO",39,1642042,2.38,"YUC","Yucatán"
31,1998,"SECUESTRO",0,1668680,0,"YUC","Yucatán"
31,1999,"SECUESTRO",0,1695601,0,"YUC","Yucatán"
31,2000,"SECUESTRO",0,1721303,0,"YUC","Yucatán"
31,2001,"SECUESTRO",0,1746077,0,"YUC","Yucatán"
31,2002,"SECUESTRO",0,1771733,0,"YUC","Yucatán"
31,2003,"SECUESTRO",0,1797323,0,"YUC","Yucatán"
31,2004,"SECUESTRO",0,1823186,0,"YUC","Yucatán"
31,2005,"SECUESTRO",0,1848087,0,"YUC","Yucatán"
31,2006,"SECUESTRO",0,1872573,0,"YUC","Yucatán"
31,2007,"SECUESTRO",0,1898633,0,"YUC","Yucatán"
31,2008,"SECUESTRO",0,1925861,0,"YUC","Yucatán"
31,2009,"SECUESTRO",0,1953829,0,"YUC","Yucatán"
31,2010,"SECUESTRO",0,1980690,0,"YUC","Yucatán"
31,2011,"SECUESTRO",0,2009160,0,"YUC","Yucatán"
31,2012,"SECUESTRO",0,2036694,0,"YUC","Yucatán"
31,2013,"SECUESTRO",1,2064151,0.05,"YUC","Yucatán"
31,2014,"SECUESTRO",0,2091513,0,"YUC","Yucatán"
32,1997,"SECUESTRO",45,1428038,3.15,"ZAC","Zacatecas"
32,1998,"SECUESTRO",30,1425943,2.1,"ZAC","Zacatecas"
32,1999,"SECUESTRO",0,1419786,0,"ZAC","Zacatecas"
32,2000,"SECUESTRO",4,1417715,0.28,"ZAC","Zacatecas"
32,2001,"SECUESTRO",1,1421912,0.07,"ZAC","Zacatecas"
32,2002,"SECUESTRO",0,1426392,0,"ZAC","Zacatecas"
32,2003,"SECUESTRO",2,1431569,0.14,"ZAC","Zacatecas"
32,2004,"SECUESTRO",3,1432635,0.21,"ZAC","Zacatecas"
32,2005,"SECUESTRO",1,1437330,0.07,"ZAC","Zacatecas"
32,2006,"SECUESTRO",2,1448005,0.14,"ZAC","Zacatecas"
32,2007,"SECUESTRO",4,1459907,0.27,"ZAC","Zacatecas"
32,2008,"SECUESTRO",23,1476134,1.56,"ZAC","Zacatecas"
32,2009,"SECUESTRO",31,1494169,2.07,"ZAC","Zacatecas"
32,2010,"SECUESTRO",17,1509019,1.13,"ZAC","Zacatecas"
32,2011,"SECUESTRO",38,1522741,2.5,"ZAC","Zacatecas"
32,2012,"SECUESTRO",16,1536674,1.04,"ZAC","Zacatecas"
32,2013,"SECUESTRO",19,1550179,1.23,"ZAC","Zacatecas"
32,2014,"SECUESTRO",16,1563324,1.02,"ZAC","Zacatecas"
