"state_code","year","group","averiguaciones","population","rate","name","long_name"
2,2010,"ROBO DE VEHICULOS",22327,3250122,686.96,"BC","Baja California"
2,2011,"ROBO DE VEHICULOS",22296,3302011,675.22,"BC","Baja California"
2,2012,"ROBO DE VEHICULOS",19218,3354852,572.84,"BC","Baja California"
2,2013,"ROBO DE VEHICULOS",17081,3407012,501.35,"BC","Baja California"
3,1997,"ROBO DE VEHICULOS",649,433282,149.79,"BCS","Baja California Sur"
3,1998,"ROBO DE VEHICULOS",638,446626,142.85,"BCS","Baja California Sur"
3,1999,"ROBO DE VEHICULOS",621,459898,135.03,"BCS","Baja California Sur"
3,2000,"ROBO DE VEHICULOS",716,473322,151.27,"BCS","Baja California Sur"
3,2001,"ROBO DE VEHICULOS",984,487856,201.7,"BCS","Baja California Sur"
3,2002,"ROBO DE VEHICULOS",832,503676,165.19,"BCS","Baja California Sur"
3,2003,"ROBO DE VEHICULOS",725,520478,139.3,"BCS","Baja California Sur"
3,2004,"ROBO DE VEHICULOS",943,537950,175.3,"BCS","Baja California Sur"
3,2005,"ROBO DE VEHICULOS",1405,555900,252.74,"BCS","Baja California Sur"
3,2006,"ROBO DE VEHICULOS",1429,574832,248.59,"BCS","Baja California Sur"
3,2007,"ROBO DE VEHICULOS",1358,594991,228.24,"BCS","Baja California Sur"
3,2008,"ROBO DE VEHICULOS",1308,616122,212.3,"BCS","Baja California Sur"
3,2009,"ROBO DE VEHICULOS",837,638258,131.14,"BCS","Baja California Sur"
3,2010,"ROBO DE VEHICULOS",700,661149,105.88,"BCS","Baja California Sur"
3,2011,"ROBO DE VEHICULOS",1216,684046,177.77,"BCS","Baja California Sur"
3,2012,"ROBO DE VEHICULOS",934,706802,132.14,"BCS","Baja California Sur"
3,2013,"ROBO DE VEHICULOS",1391,729616,190.65,"BCS","Baja California Sur"
4,1997,"ROBO DE VEHICULOS",186,666544,27.91,"CAM","Campeche"
4,1998,"ROBO DE VEHICULOS",159,680547,23.36,"CAM","Campeche"
4,1999,"ROBO DE VEHICULOS",155,694065,22.33,"CAM","Campeche"
4,2000,"ROBO DE VEHICULOS",104,707358,14.7,"CAM","Campeche"
4,2001,"ROBO DE VEHICULOS",74,720777,10.27,"CAM","Campeche"
4,2002,"ROBO DE VEHICULOS",43,734330,5.86,"CAM","Campeche"
4,2003,"ROBO DE VEHICULOS",16,747868,2.14,"CAM","Campeche"
4,2004,"ROBO DE VEHICULOS",22,761360,2.89,"CAM","Campeche"
4,2005,"ROBO DE VEHICULOS",21,774858,2.71,"CAM","Campeche"
4,2006,"ROBO DE VEHICULOS",40,788535,5.07,"CAM","Campeche"
4,2007,"ROBO DE VEHICULOS",18,802543,2.24,"CAM","Campeche"
4,2008,"ROBO DE VEHICULOS",47,816854,5.75,"CAM","Campeche"
4,2009,"ROBO DE VEHICULOS",51,830410,6.14,"CAM","Campeche"
4,2010,"ROBO DE VEHICULOS",191,844560,22.62,"CAM","Campeche"
4,2011,"ROBO DE VEHICULOS",132,859374,15.36,"CAM","Campeche"
4,2012,"ROBO DE VEHICULOS",43,873337,4.92,"CAM","Campeche"
4,2013,"ROBO DE VEHICULOS",65,887218,7.33,"CAM","Campeche"
5,1997,"ROBO DE VEHICULOS",1082,2295840,47.13,"COA","Coahuila de Zaragoza"
5,1998,"ROBO DE VEHICULOS",698,2334921,29.89,"COA","Coahuila de Zaragoza"
5,1999,"ROBO DE VEHICULOS",596,2374093,25.1,"COA","Coahuila de Zaragoza"
5,2000,"ROBO DE VEHICULOS",560,2413499,23.2,"COA","Coahuila de Zaragoza"
5,2001,"ROBO DE VEHICULOS",650,2453082,26.5,"COA","Coahuila de Zaragoza"
5,2002,"ROBO DE VEHICULOS",583,2492591,23.39,"COA","Coahuila de Zaragoza"
5,2003,"ROBO DE VEHICULOS",559,2531234,22.08,"COA","Coahuila de Zaragoza"
5,2004,"ROBO DE VEHICULOS",590,2568863,22.97,"COA","Coahuila de Zaragoza"
5,2005,"ROBO DE VEHICULOS",656,2606425,25.17,"COA","Coahuila de Zaragoza"
5,2006,"ROBO DE VEHICULOS",766,2644676,28.96,"COA","Coahuila de Zaragoza"
5,2007,"ROBO DE VEHICULOS",784,2683962,29.21,"COA","Coahuila de Zaragoza"
5,2008,"ROBO DE VEHICULOS",1427,2723936,52.39,"COA","Coahuila de Zaragoza"
5,2009,"ROBO DE VEHICULOS",2123,2762990,76.84,"COA","Coahuila de Zaragoza"
5,2010,"ROBO DE VEHICULOS",3813,2800045,136.18,"COA","Coahuila de Zaragoza"
5,2011,"ROBO DE VEHICULOS",4028,2836206,142.02,"COA","Coahuila de Zaragoza"
5,2012,"ROBO DE VEHICULOS",4879,2872221,169.87,"COA","Coahuila de Zaragoza"
5,2013,"ROBO DE VEHICULOS",3640,2907851,125.18,"COA","Coahuila de Zaragoza"
6,1997,"ROBO DE VEHICULOS",373,535262,69.69,"COL","Colima"
6,1998,"ROBO DE VEHICULOS",418,541355,77.21,"COL","Colima"
6,1999,"ROBO DE VEHICULOS",185,547220,33.81,"COL","Colima"
6,2000,"ROBO DE VEHICULOS",187,554130,33.75,"COL","Colima"
6,2001,"ROBO DE VEHICULOS",188,562178,33.44,"COL","Colima"
6,2002,"ROBO DE VEHICULOS",163,570900,28.55,"COL","Colima"
6,2003,"ROBO DE VEHICULOS",186,579781,32.08,"COL","Colima"
6,2004,"ROBO DE VEHICULOS",378,588989,64.18,"COL","Colima"
6,2005,"ROBO DE VEHICULOS",396,599444,66.06,"COL","Colima"
6,2006,"ROBO DE VEHICULOS",460,611104,75.27,"COL","Colima"
6,2007,"ROBO DE VEHICULOS",487,623876,78.06,"COL","Colima"
6,2008,"ROBO DE VEHICULOS",476,637828,74.63,"COL","Colima"
6,2009,"ROBO DE VEHICULOS",304,651980,46.63,"COL","Colima"
6,2010,"ROBO DE VEHICULOS",535,665586,80.38,"COL","Colima"
6,2011,"ROBO DE VEHICULOS",1716,678828,252.79,"COL","Colima"
6,2012,"ROBO DE VEHICULOS",2024,691844,292.55,"COL","Colima"
6,2013,"ROBO DE VEHICULOS",1355,704638,192.3,"COL","Colima"
7,1997,"ROBO DE VEHICULOS",841,3950814,21.29,"CHIS","Chiapas"
7,1998,"ROBO DE VEHICULOS",331,4038868,8.2,"CHIS","Chiapas"
7,1999,"ROBO DE VEHICULOS",1169,4124132,28.35,"CHIS","Chiapas"
