"state_code","year","group","averiguaciones","population","rate","name","long_name"
30,1998,"OTROS DELITOS",41941,7173835,584.64,"VER","Veracruz de Ignacio de la Llave"
30,1999,"OTROS DELITOS",41205,7209103,571.57,"VER","Veracruz de Ignacio de la Llave"
30,2000,"OTROS DELITOS",41651,7232656,575.87,"VER","Veracruz de Ignacio de la Llave"
30,2001,"OTROS DELITOS",41793,7257778,575.84,"VER","Veracruz de Ignacio de la Llave"
30,2002,"OTROS DELITOS",45445,7294006,623.05,"VER","Veracruz de Ignacio de la Llave"
30,2003,"OTROS DELITOS",47785,7333249,651.62,"VER","Veracruz de Ignacio de la Llave"
30,2004,"OTROS DELITOS",44557,7372393,604.38,"VER","Veracruz de Ignacio de la Llave"
30,2005,"OTROS DELITOS",46346,7409930,625.46,"VER","Veracruz de Ignacio de la Llave"
30,2006,"OTROS DELITOS",49818,7451476,668.57,"VER","Veracruz de Ignacio de la Llave"
30,2007,"OTROS DELITOS",52822,7505280,703.8,"VER","Veracruz de Ignacio de la Llave"
30,2008,"OTROS DELITOS",46790,7571413,617.98,"VER","Veracruz de Ignacio de la Llave"
30,2009,"OTROS DELITOS",33874,7646283,443.01,"VER","Veracruz de Ignacio de la Llave"
30,2010,"OTROS DELITOS",43332,7712247,561.86,"VER","Veracruz de Ignacio de la Llave"
30,2011,"OTROS DELITOS",44421,7791801,570.1,"VER","Veracruz de Ignacio de la Llave"
30,2012,"OTROS DELITOS",46926,7858604,597.13,"VER","Veracruz de Ignacio de la Llave"
30,2013,"OTROS DELITOS",42240,7923198,533.12,"VER","Veracruz de Ignacio de la Llave"
30,2014,"OTROS DELITOS",28557,7985893,357.59,"VER","Veracruz de Ignacio de la Llave"
31,1997,"OTROS DELITOS",16142,1642042,983.04,"YUC","Yucatán"
31,1998,"OTROS DELITOS",36826,1668680,2206.89,"YUC","Yucatán"
31,1999,"OTROS DELITOS",40081,1695601,2363.82,"YUC","Yucatán"
31,2000,"OTROS DELITOS",37052,1721303,2152.56,"YUC","Yucatán"
31,2001,"OTROS DELITOS",36136,1746077,2069.55,"YUC","Yucatán"
31,2002,"OTROS DELITOS",39404,1771733,2224.04,"YUC","Yucatán"
31,2003,"OTROS DELITOS",43893,1797323,2442.13,"YUC","Yucatán"
31,2004,"OTROS DELITOS",41608,1823186,2282.16,"YUC","Yucatán"
31,2005,"OTROS DELITOS",42105,1848087,2278.3,"YUC","Yucatán"
31,2006,"OTROS DELITOS",43064,1872573,2299.72,"YUC","Yucatán"
31,2007,"OTROS DELITOS",49266,1898633,2594.81,"YUC","Yucatán"
31,2008,"OTROS DELITOS",47095,1925861,2445.4,"YUC","Yucatán"
31,2009,"OTROS DELITOS",48655,1953829,2490.24,"YUC","Yucatán"
31,2010,"OTROS DELITOS",45770,1980690,2310.81,"YUC","Yucatán"
31,2011,"OTROS DELITOS",41539,2009160,2067.48,"YUC","Yucatán"
31,2012,"OTROS DELITOS",39176,2036694,1923.51,"YUC","Yucatán"
31,2013,"OTROS DELITOS",37962,2064151,1839.11,"YUC","Yucatán"
31,2014,"OTROS DELITOS",28075,2091513,1342.33,"YUC","Yucatán"
32,1997,"OTROS DELITOS",7584,1428038,531.08,"ZAC","Zacatecas"
32,1998,"OTROS DELITOS",5585,1425943,391.67,"ZAC","Zacatecas"
32,1999,"OTROS DELITOS",7605,1419786,535.64,"ZAC","Zacatecas"
32,2000,"OTROS DELITOS",8353,1417715,589.19,"ZAC","Zacatecas"
32,2001,"OTROS DELITOS",8484,1421912,596.66,"ZAC","Zacatecas"
32,2002,"OTROS DELITOS",9529,1426392,668.05,"ZAC","Zacatecas"
32,2003,"OTROS DELITOS",9117,1431569,636.85,"ZAC","Zacatecas"
32,2004,"OTROS DELITOS",8719,1432635,608.6,"ZAC","Zacatecas"
32,2005,"OTROS DELITOS",7270,1437330,505.8,"ZAC","Zacatecas"
32,2006,"OTROS DELITOS",7615,1448005,525.9,"ZAC","Zacatecas"
32,2007,"OTROS DELITOS",7906,1459907,541.54,"ZAC","Zacatecas"
32,2008,"OTROS DELITOS",7293,1476134,494.06,"ZAC","Zacatecas"
32,2009,"OTROS DELITOS",6377,1494169,426.79,"ZAC","Zacatecas"
32,2010,"OTROS DELITOS",6102,1509019,404.37,"ZAC","Zacatecas"
32,2011,"OTROS DELITOS",6300,1522741,413.73,"ZAC","Zacatecas"
32,2012,"OTROS DELITOS",7405,1536674,481.88,"ZAC","Zacatecas"
32,2013,"OTROS DELITOS",6856,1550179,442.27,"ZAC","Zacatecas"
32,2014,"OTROS DELITOS",7840,1563324,501.5,"ZAC","Zacatecas"
